25230323,hoviehove,"RT @LisaBloom: God bless #BlackLivesMatter activists for bravely, tirelessly raising our awareness about #LaquanMcDonald and so many other …",2015-11-25
74118445,uragraviry,"@poetguki NO JUSTICE, NO PEACE!
#VidasNegrasImportam #BlackLivesMatter 
#BLACK_LIVES_MATTERS",2020-05-31
73748808,ReyCabrera18,"RT @GovMurphy: If the values of equity and justice do not come from leadership, promises of change will remain hollow. 📢#BlackLivesMatter",2020-05-31
14447056,megandrei,#BlackLivesMatter Plz #pIedge - http://t.co/xk9dTdhzqV @h_happ @mayocrunch @Gisze @Anitaabish73,2015-02-12
76261024,camera_chey12,RT @tarastrong: Important #BlackLivesMatter https://t.co/tSrLDL2GHM,2020-06-01
49669932,coalsproutsz,RT @ArianaToday: More photos of Ariana at the LA protest for the #BlackLivesMatter movement yesterday https://t.co/Dq8N2yALPS,2020-05-31
44842554,cuteandkreepy,"RT @GISH: So many lives have been stolen. Some names, we know. Most, we never will. Take action so #NotOneMore person is lost to racial vio…",2020-06-04
31436792,MorganWinsor,"From Europe to Africa, #BlackLivesMatter protests go global. https://t.co/u9S8Gql2Jj",2016-07-13
11922099,cagkan007,"RT @TrendBasket: Irving ısınmaya ""Nefes Alamıyorum"" tişörtüyle çıktı. Bunlar polisin öldürdüğü Eric Garner'ın son sözleriydi. http://t.co/A…",2014-12-09
63569442,LLLwry,RT @NewYorkStateAG: I ordered the Black Lives Matter Foundation to stop illegally accepting donations that were intended for the #BlackLive…,2020-07-07
71365532,nayjoobie,@ddale8 #BlackLivesMatter protests. Just sayin'. https://t.co/7T6TrvoCPh,2020-11-14
2373803,retireleo,"RT @KeepItRealist: Speaking of, when does Wilson not get indicted? I thought it was mid-October. Well it's mid-October. #Ferguson",2014-10-15
26623125,brackster39,RT @MotherJones: The dangers of turning police officers into revenue generators http://t.co/iw7xIBKgYU #BlackLivesMatter http://t.co/7eFmU8…,2015-07-30
23464359,ksa0850862,"RT @JudiciousArab: #مظاهرات_ولاية_ميزوري_اﻷمريكية

لمتابعة الأحداث على الهواء مباشرة 👇

#Ferguson livestream: http://t.co/2D0Htzrf2j

#امري…",2014-08-19
80672809,cloudx2o,"@CrusierBattle @LepapillonBlu @misener_patti That's not how real people see this vid. He's just another dumbass that caught got and the color of his skin has nothing to do with it. Js.

#BlackLivesMatter",2020-07-15
16443569,phildbs,"RT @WillMcAvoyACN: Right now the United States has a stronger militarized force in #Ferguson, Missouri than it does in Baghdad.",2014-08-13
7579984,Maliheh_,'What the F*ck!' Guard Pushes #Ferguson Protester Out of CNN Live Shot http://t.co/IEiJsLqhRe (VIDEO) #FergusonDecision,2014-11-27
49398603,renvengers,@haddenrio #BlackLivesMatter,2020-05-28
11612414,mgmargarita7236,"RT @sallykohn: !!! RT @Mediaite: O'Reilly: #EricGarner Was 'Not a Threat,' Police Clearly Overreacted http://t.co/Xjf6Mio6Ab (VIDEO) http:/…",2014-12-07
4738057,dorelipin,RT @KarinateleSUR: Tras veredicto del jurado por caso #MichaelBrown se dan manifestaciones en Nueva York #UnionSquare #FergusonDecision htt…,2014-11-25
31281077,cjuiii_urtz,"RT @wmjackson: I don't have a problem with #BlackLivesMatter, but why can't Blacks volunteer more, mentor more and be engaged more in posit…",2016-07-15
76233733,matishirt,"RT @andrewrobertso5: Unity is strength 
#BlackLivesMatter https://t.co/xyZ5108kOH",2020-06-01
9989011,markcromwell,RT @WashTimes: Mike Ditka on #Ferguson: 'I don't want to hear about this hands-up crap' -http://t.co/RqzF1effCJ http://t.co/ovJGMGfwvb,2014-12-04
63118685,mackafterall,RT @Calamity_Jane87: #BlackLivesMatter,2020-05-29
348718,AnonChick_newb_,RT @magnum5880: @OpFerguson MIKE BROWN SR. JUST ASKED FOR NO PROTESTING TOMORROW ALL DAY FOR A MOMENT OF SILENCE FOR HIS SON MIKE BROWN JR.,2014-08-24
7556169,carolebobarrel,RT @Bipartisanism: The streets of #London an hour ago Thousands joined a demonstration at the heart of LDN in solidarity with #Ferguson htt…,2014-11-27
36509346,PickyBastards,"RT @Fran_Slater: And if you can't afford to donate, then just leave this video to play on your phone or laptop and don't skip the ads. All…",2020-06-06
37151409,sapphicwanda,"RT @madchenamick: #Repost @NAMICommunicate 
・・・
Black mental health is especially important during these difficult times. Link here for som…",2020-06-05
27408281,thepierrebear,RT @RahulKohli13: Lost some followers after my pro-LGBTQ tweet...and that my friends is how you weed out vermin that have taken up residenc…,2017-11-27
37721838,ActiveTongue_,RT @harbidemi01: Can you girlfriend ever? #Davido #PowerTacha #cynthiamorgan #27billion #BigTachaRenuion #Seyi #BlackLivesMatter #COVIDー19…,2020-06-04
50903436,leximaeeeee,"RT @postandcourier: Watch: 2 men in MAGA hats were cornered, punched at today's #BlackLivesMatter protest in downtown Charleston.

https://…",2020-05-31
62088000,Prinncesss_x,RT @LtLucky: More footage from Minneapolis. 🤷🏾‍♂️ #ICantBreathe #BlackLivesMatter #GeorgeFloyd https://t.co/8uRbMyHFjf,2020-05-27
23155570,manicpixiecat,"RT @roteirodecinema: Links para diversos streams diretos de #Ferguson, bela curadoria do @GlobalRevLive: http://t.co/aCMDtUYrmy",2014-08-19
61165842,L0VINGMIDNIGHT,@smoothkomaeda #BlackLivesMatter,2020-05-28
53867775,bhngyn,RT @jackeparrock: A crowd has climbed onto the statue of colonial King Léopold II in #Brussels chanting “murderer” and waving the flag of t…,2020-06-07
29835106,loveyballard,RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL…,2016-10-07
17211706,Pri_pri143,RT @samswey: A black person in South Carolina has 2x higher chance of being killed by police compared to a black person in Virginia. #Walte…,2015-04-15
63685302,DrBarringtonDog,RT @AttorneyCrump: This woman DEFACED the #BlackLivesMatter mural at Contra Costa County courthouse on July 4th! We will repaint that mural…,2020-07-06
46037439,ozmafromhell,"RT @amnestyusa: Stop killing Black people. 
Stop attacking peaceful protesters. 
Stop enabling racism and white supremacy. 
Stop arresting…",2020-06-03
82380731,jacquesperreux,RT @Vitry_en_Mieux: #vitryenmieux participe à la mobilisation contre le racisme institutionnel. Indignés par la mort de #GeorgeFloyd. @Lili…,2020-06-01
30738872,unitefight,RT @HuffPostUK: #BlackLivesMatter protesters cause travel chaos near #HeathrowAirport and in Nottingham https://t.co/wE1JZdBHN0 https://t.c…,2016-08-05
45338038,dreamoomi,RT @Pokemon: #BlackLivesMatter https://t.co/wOvXXYK6AW,2020-06-03
78292337,FluffySays,RT @1misanthrophile: #blacklivesmatter #protest #pdx #Oregon #BLM #acab #PortlandProtests #PDXprotests #PortlandStrong #WallofMoms #WallOfD…,2020-08-23
45191980,jaggi_sg,"A day out in protests. A new experience to get out there and see what a protest is like. This was big, peaceful, and lot of learnings for me from this. Hope at the end of it, there is a big V. #BlackLivesMatter #richmondprotests #RVAprotests https://t.co/1oa94HEQft",2020-06-03
51900274,aaaaaaaa6119,"RT @nationaltrust: With help from partners like @ColonialCountr1, projects like these bring together authors, historians and children to co…",2020-06-09
73013968,Harrietdavid71,"RT @aubrey_huff: If you still have a #BlackLivesMatter sign in your yard, or a black out square in your IG feed after all these attacks aga…",2020-09-15
56487628,c_ostrander,"RT @RaquelWillis_: Two Black trans women have been reported dead this week. Dominique “Rem’mie” Fells of Philadelphia, PA and Riah Milton o…",2020-06-12
5041480,martinbarbaglia,RT @CrystalLewis: In case you still don't know why there's so much outrage in #ferguson... (via @creativerobd) #handsup #DONTSHOOT http://t…,2014-11-25
64865178,andrewlance_,"RT @w_terrence: I FOUND A NOOSE IN MY HOUSE

I’m calling on everyone to stand with me! 

Where is #blacklivesmatter ?

This is very painful…",2020-06-29
45568649,wwuqueercon,"and rides home from jail for protestors who are arrested, keep track of protestors and check in if you haven't heard from them in a while, and make signs and shields. Let's end police brutality against Black people! #BlackLivesMatter",2020-06-03
14727544,Manuel_Rapalo,RT @ManilaChan: #EricHolder : #Ferguson #Cops had competitions on who could give the most citations @Manuel_Rapalo @RT_America http://t.co/…,2015-03-04
45859825,LutfiAbdul5,semoga #BlackLivesMatter  mu tidak hanya taqlid buta. Jika kamu benci tentang rasis-rasis yang sedang hype ini mari kita hening kan dengan kasus papua serta belajar dari Ahimsanya Gandhi. Heuheu,2020-06-03
52302448,btsoverdose_,"RT @BarzFan: @realDonaldTrump Donald Trump should Declare the kkk a terrorist group since he’s all about law and order

If black people whe…",2020-06-09
52494137,GRMMUSICOFFCIAL,"GRM - Repeat (Audio) https://t.co/ZY0GnhdHqZ via @YouTube 
A Song I Made in response to the death of George Floyd. Check the YouTube description for places to donate. #Blacklivesmatter #RIPGeorgeFloyd #hiphop #rap #Oldschoolhiphop #singer #rapper #conscioushiphop",2020-06-08
50380088,leijaughn,RT @g0ldie_teee: I just felt like more (black) people needed to hear this 😞 #GeorgeFloydProtests #BlackLivesMatter https://t.co/VUWmLdi9cP,2020-05-31
25236152,Solutioneer72,"#BlackLivesMatter #LatinosUnidos #APIA #NativeAmerican #WarOnWomen #NoH8 #MuslimsAreNotTerorist #CPD #Chicago
 https://t.co/WQW8tXyMKX",2015-11-25
66943382,Stinetology,"RT @YoYo_Ma: There are so many stories made invisible: too-often-violent histories hidden beneath the surfaces of our cities, our instituti…",2020-06-19
56279698,ShaunDeWalt,"RT @PeopleMvmt: URGENT: Oakland, CA protestors aren’t letting down. This happened today. No coverage from Media. #BlackLivesMatter 

 https…",2020-06-12
69335337,jin4taoiseach,"RT @yoongishope420: THIS WAS DELETED AFTER 5mins🤡
REPOST THIS. RETWEET THIS. SAVE THESE. TWITTER IS DELETING THEM.
#Anonymous #anonymus #Bl…",2020-06-01
62184864,quintyyyyyyy,RT @barzyhsx: @kcccraeee @barzalhale @batsgadot @cavcllaros @zjmreader @zaynstarfalls @julesblackthork @MISS_KATY13 @adamocruel @zoyastorm…,2020-05-30
5973951,serengetisun,"RT @Bipartisanism: BREAKING
Large Group Of Protestors Gathering In New York City. #Ferguson will spread across America tonight http://t.co/…",2014-11-25
23831627,bhayes743,RT @CNN: More violence and tear gas hit #Ferguson overnight. See the striking video from the scene: http://t.co/X2Gbn7oQU1 http://t.co/2u7I…,2014-08-19
33879264,MJKramer367,#feelthebern #berniesanders2016 #cbs #nbc #abc #foxnews #blacklivesmatter #aclu #hrc #shade45 #runthejewels #cnn https://t.co/0dGov4r8Gt,2016-05-16
3234601,Jeff_Mac,RT @harikondabolu: Governor of MO declared State of Emergency before #Ferguson Grand Jury verdict for same reason Mike Brown was killed: FE…,2014-11-18
7525898,Skylar1964,@bannerite they tell us Michael brown got what he deserved #consequences,2014-11-27
7943333,davidbunch1968,RT @lizzzbrown: The GJ verdict was profoundly flawed #ThrowItOut Demand a new GRAND JURY and a SPECIAL PROSECUTOR @GovJayNixon  #Ferguson #…,2014-11-28
48659125,Dandelionwhoosh,@jungkookmh ##BlackLivesMatter,2020-05-28
25716238,FOXXXXFIRE5,"@DykstraDame I understand most of us don't realize we're privileged.I lived in NC as a youth, and you realize it too well. #BlackLivesMatter",2015-10-04
68366065,kill2ua,RT @ArianaToday: Ariana’s Instagram Story (May 26) #BlackLivesMatter https://t.co/8Nnev2dwvn,2020-05-26
38804067,AishaManiar,#Guantanamo most potent symbol of injustice and racism this century. You cannot call for #PrisonAbolition #antiimperialism &amp; #BlackLivesMatter without also calling to #closegitmo - colonial-style torture/ arbitrary detention/repression all part of same system @ShutGuantanamo,2020-06-04
7320621,ChaplainBatman,I am still reeling over violence that is supposed to help heal our nation. Sigh. #ferguson http://t.co/8RySDo2FWr,2014-11-26
60963050,FrankbyXmas,thinking about that Indian-American Hindutvawadi that used to have #BlackLivesMatter in her bio…,2020-05-28
39258285,Qwave5,RT @YourAnonCentral: Footage of regime security forces savagely beating a peaceful U.S. protestor behind a wall where nobody could see them…,2020-06-04
62474390,TheRafa06,"RT @sydneemcelroy: As a physician, I’d contend that pre-existing conditions are not relevant when the cause of death is murder. #BlackLives…",2020-05-30
73237503,pigybank,"RT @RealCandaceO: The internet has absolutely no chill. 
😂😂😂😂😂😂
#BlackLivesMatter  #RIP https://t.co/c0eGkfQg88",2020-09-09
22066869,4b92dc98a5fd47f,RT @kharyp: Robert Pickett fired shots at WH. Police shot him in the leg. #MichaelBrown wasn't so lucky http://t.co/h0zI5my3tW http://t.co/…,2014-08-17
61970115,RyleyAlexis,RT @aliciagarza: We gotta stop looking for easy answers and instead join the hard work. Please and thank you. Be good to yourselves. This i…,2020-05-28
81079782,BInspiredWithST,"RT @ShoggyTosh: What a honour for me featuring on the motion picture of this song, ‘Somebody Please Hear My Voice’ by One Voice Collective…",2020-07-10
69100394,mento_illness,RT @JheneAiko: 🗣no justice. no peace 💔 #BlackLivesMatter PERIOD !,2020-05-30
2918235,AzTiaria,Fellow activists: can anyone think of anything else to demand? If I go too long w/o demanding something I start to lose interest #Ferguson,2014-11-09
16626227,JockBuster,"RT @marcslove: Reporters arrested for “not packing bags quick enough.” That’s all you need to know about the trigger-happy, militarized #Fe…",2014-08-14
58315636,FlukeNoona,"RT @Mbeshtam_313: So look at the fate of the oppressors🔥
#BlackLivesMatter https://t.co/ljGDqoiYzA",2020-06-02
33484323,MuteMyProfile,RT @AshAgony: Video emerges in the death of #DelrawnSmall (killed by an off duty cop) but NYPD won't release it: https://t.co/vUFEWsEhTP #B…,2016-07-07
24624444,jimdaniels_jd,"RT @AmandaWills: Protester's sign: ""Go kill ISIS"" #ferguson https://t.co/1J0YuJJEq8",2014-08-21
59014100,jesslikeperson,"RT @izaacmellow: @SeattlePD oh really? you want a link to the stream where the huge chunk prior to this moment was 100% peaceful?
this is a…",2020-06-02
59335105,wendyhugyeripls,"RT @Jeff__Benjamin: Yeri of Red Velvet shares images of the protests in America supporting #BlackLivesMatter on her Instagram.

🙏 @RVsmtown…",2020-06-02
54809669,HayrunnB,RT @davidlgutman: Big community effort in the Chinatown-International District today to paint #BlackLivesMatter murals on shops shuttered b…,2020-06-14
26939303,LeegirlYoung,#StopTheViolence #PutTheGunsDown #BlackLivesMatter http://t.co/4Wklo8x6wz,2015-07-20
34552111,KeithWaheed,RT @MoveOn: We can all be allies in the fight for Black liberation. @duhmilo #BlackLivesMatter https://t.co/KazgSRnr6r,2016-01-27
23835803,Lexx82,"RT @ImmortalTech: ""When the media treats White suspects and killers, better than Black victims"" http://t.co/ap05i8Yz1n #BlackTwitter #Fergu…",2014-08-19
65123052,StewWars,"RT @umiworkshop: 🌙 Stay Vigilant 
#BlackLivesMatter https://t.co/exRTPQZWla",2020-06-28
66672404,Netwebangel,RT @soloyochapin: @AngelaBelcamino @realDonaldTrump Raise your hand if you think our future president @JoeBiden should award the Medal of F…,2020-06-20
17614216,Jeannie_Hartley,#BlackLivesMatter #HumanRights the World is watching #Baltimore  #policebrutality IS in fact terrorism #Endracism https://t.co/MscBnjjSPG,2015-04-26
42201426,lvsagirl76,RT @ABC7Shack: From some to just about everyone. The march on the Golden Gate Bridge has stopped all traffic. This is a captivating shot fr…,2020-06-06
72851853,VeerleTakino,"RT @1misanthrophile: Hi there, coming at you from the Anarchist Jurisdiction of Portland: specifically, Laurelhurst Park, where perhaps 100…",2020-09-22
64625699,nwmiller989,RT @BDaveWalters: Jesus says #BlackLivesMatter https://t.co/DdCpDQB15G,2020-06-30
34838792,abovegrailroad,RT @cooli_ras_art: Why do they fear me? #blackart #blackartist #naturalhair #melanin #BlackLivesMatter https://t.co/FyTEmsY9rM,2018-04-24
2757523,bassem_masri,Walmart ain't 24 hrs tonight #Ferguson #FergusonOctober,2014-10-30
76233510,shirokuman33,"RT @chocolat_psyder: シンプルに、差別はダメだと思う人はRTといいねをお願いします

#BlackLivesMatter",2020-06-01
25795970,TxueYang,"RT @SteiveWild: Damon! #BlackLivesMatter @deray is trolling me for his ""Narratives"" again http://t.co/oxOfxIdHE8",2015-09-21
68720333,nudehairymen,RT @amanimonet__: Make this go viral!!!!! NYPD is the biggest gang in NYC AND THE WORLD NEEDS TO SEE. This young lady was just trying to ge…,2020-02-21
38873317,Bhaujanunite,RT @Sridhar_Jeri: American Blacks you got an opportunity to learn who are your true well wishers from India. If any Casteist Indian who sto…,2020-06-04
17383943,yayayarndiva,RT @pennwc4bl: Racial justice in medicine is... #whitecoats4blacklives #BlackLivesMatter http://t.co/Z8yr3MMFm1,2015-04-22
8696147,4chpa,RT @tjholmes: Police dept. in CA that outfitted all officers with video cameras saw an 88% drop in complaints and 60% drop in use of force.…,2014-08-10
15290033,amberrelisee,"RT @EmpireFOX: ""We've all agreed to give 10% of our proceeds to #BlackLivesMatter."" –@MsPattiPatti
#EmpireFinale #empire",2015-03-19
74826449,_your__baby_,"RT @sweetazriell: ATENÇÃO
HOJE VAI TER PROTESTO NO RIO DE JANEIRO
só no mês de abril a polícia matou 177 pessoas negras de periferia
ser po…",2020-05-31
26776824,footballfillibu,RT @AngryBlackLady: The protest has been effective. | Liberal activists are shifting 2016 endorsement rules to address #BlackLivesMatter ht…,2015-07-25
14837167,jefe_viejo,"@BarackObama said today that we may never know what happened in #Ferguson. Dumb bastid - He, Holder, Sharpton started a race war.",2015-03-07
63751843,Kamal__Hardy,RT @spencercompton: Baltimore just tore down the Columbus statue ✊🏿✊🏾✊🏽✊🏼✊🏻 #blacklivesmatter https://t.co/uX5ty8oI3f,2020-07-05
56068094,gmania011,RT @TheJaredMonroe: Everything wrong with 2020 in one notification... @HuffPost #blacklivesmatter #CancelCulture https://t.co/KQgwH6FpSh,2020-06-13
80171054,claudia62004181,"RT @ShaneClaiborne: This is why people are marching in the streets, kneeling during the anthem, and saying defund the police. #BlackLivesMa…",2020-07-22
12377346,Ontariobreeze,RT @RadioJihadNtwrk: The real Michael Brown! Seemed to been a pattern of thuggery Rev Tawana Sharpton don't want u to c: http://t.co/3FCx5A…,2014-12-13
2405550,AprilVTaylor,"RT @manofsteele: #MichaelBrown Demonstrators at the Cards Giants game take to the water, and so do the police. Pic- @twitjb #Ferguson http:…",2014-10-17
46366830,juanistumpfs,RT @_NotISaidTheCat: THIS! Literally just brought me to tears. This is so beautiful. Our Polynesian Brothers and Sisters doing their tradit…,2020-06-03
65216236,Gnrl_Strike_Bot,RT @kelvinsiings: Cover of Can't Give Up Now! rt for George Floyd because we cant give up now! we've come to far! #JusticeForGeorge #covers…,2020-06-27
31358248,SocialistVoice,RT @RT_sputnik: This week we're joined by @thetwerkinggirl + @MattTurner4L to discuss the #LabourCoup #BlackLivesMatter and more! https://t…,2016-07-14
33983605,Jeff_Barlon,RT @MJStarLover: Rachel Dolezal getting a TedTalk but yet the three black women who founded the #BlackLivesMatter movement can't get one?,2016-04-13
14275649,aquarius1049,"RT @mettawordlife83: #NYPD forced to pay $3.9M for murdering unarmed #Bronx teenager #RamarleyGraham. #Ferguson
http://t.co/JDzHgvJtlf http…",2015-02-02
62052716,farfromjess,"i have 1,524 followers. how many will reply with #BlackLivesMatter",2020-05-27
33297518,MrDashBaby,Beyonce showing victims names of Police Brutality at her show in Glasgow #BlackLivesMatter #BEYSPEAK #STOPKillingUS https://t.co/d1pX4F5De8,2016-07-07
8338709,martademarki,"chambersvisuals on Instagram

(…) it’s 2014,  stop labeling, let’s be equal.
#ferguson http://t.co/bZ4VoB3Uxs",2014-11-30
27063848,Justice11_17,RT @710Heat: New youth program set to open winter 2016! Follow @PEPProgram &amp; check the updates. #BlackLivesMatter #SaveOurYouth #FF #710PEP…,2015-07-02
73533078,NowSeeThatIAmHe,RT @pastorlocke: So the BLM organization is so trashy and historically uneducated that now they stoop to vandalizing Graceland in Memphis.…,2020-09-03
10828698,Cleosbaby64,Watching @JamesFromTheInternet in the thick of the #EricGarner protest #NYC Day 2 LIVE on @livestream: http://t.co/bgUSCSHDzl,2014-12-05
28573024,JessLovesLit,#whyIMarch because #blacklivesmatter,2017-01-21
47751963,myndekontrol,"RT @_SJPeace_: ""We have been peace for over 300 years. There is blood on these streets sir. Why are we going to continue to be peaceful...…",2020-05-28
14978141,BuroNews,#Ferguson city manager has resigned – @TheAPJournalist,2015-03-11
24971720,cclevec1,RT @msjbe20a: 8 White People Who Pointed Guns At Police Officers and Managed Not to Get Killed @alternet https://t.co/gGjJOBMQzN #BlackLive…,2015-12-29
52493665,kevin25444195,RT @ValeriyStepanov: #BlackLivesMatter #MariahCarey #ValeriyStepanov https://t.co/BRFsgkPZSR,2020-06-08
56569651,JuneScudeler,RT @christibelcourt: Trump holding a rally on Juneteenth in Tulsa is a clear message of White Supremacy and completely disrespectful to tho…,2020-06-12
56943177,yo_landa,@louisvillemayor @kyoag When are you going to FIRE AND CHARGE the officers who KILLED #BreonnaTaylor? Or is it legal in Kentucky to kill citizens in their homes while they’re sleep if you’re the police ? #BlackLivesMatter   #ICantBreath She was a public servant of #Louisville https://t.co/a9Ro5st5DD,2020-06-12
49670108,BrytonDavids,RT @_afisher: #BlackLivesMatter https://t.co/NIp16NKaxe,2020-05-31
22233043,Rocky1542,RT @DavidDouglasTV: Can't tweet .... On phone with control room .... Watch Al Jazeera America &amp; @ashhar_quraishi #Ferguson,2014-08-18
28234543,amorganfloyd13,RT @jenniferx007: .@TheDemocrats @TomPerez @GOP @CIA @HillaryClinton @ossoff 61) Here's another article to corroborate the one above #racis…,2017-04-16
50693957,caramelbesson,"RT @corbynbesson: if you haven’t signed this petition yet, please do so. 

WE ARE ALL HUMAN. RACISM HAS EXISTED IN THIS COUNTRY FOR FAAARRR…",2020-05-31
2055638,NefariousNewt,"RT @sarahkendzior: Don't fear protest. Fear that which allows people to suffer in silence, not that which carries their voice. #Ferguson",2014-10-07
60065310,ak47isagun,Y’all... I know the people posting the “chain” of #blacklivesmatter on IG have good intentions... but please it’s not some trendy thing that everyone should tag their friends in. It’s real life. It’s sickening. And a never-ending chain on IG is not helping.,2020-05-30
51836075,laterschlager,RT @RoryLinnane: Antines Davis taught a group of Milwaukee protesters how to sign “#blacklivesmatter” in #ASL https://t.co/7dewt5zmj1,2020-06-09
72667245,ovobreshh,RT @TheNickSerrano: #HappeningNow San Diego protest for Breonna Taylor and #BlackLivesMatter  at 8th and B in Downtown. https://t.co/M2pBAF…,2020-09-24
17462200,Pheartattack,"RT @ChrisKirouac: #Louisiana police arrest him for 'sagging pants'. Man dies after police hold him down for 10 min.#BlackLivesMatter 

http…",2015-04-23
64903551,ShimmySoMean,"RT @JoshuaPotash: I don’t know why these aren’t trending anymore, but across the country #BlackLivesMatter protests haven’t stopped.

This…",2020-06-29
16068248,tayphipps,RT @brennamuncy: Someone please remind me what year it is again? #ferguson http://t.co/33cebmojwV,2014-08-12
8302876,half_habesha,Crazy !!! Watch it before it's deleted again !! Link in @mediablackoutus bio !!! #ferguson I knew… http://t.co/CY47gAAgEM,2014-11-30
47296402,RandomBaboons,#Blacklivesmatter https://t.co/7vJyDqEShA,2020-05-28
18490483,SosoTheWanderer,"RT @SevenGod_: Water is wet. ""@NYDailyNews: The Doctor Is In: Freddie Gray couldn't sever his own spine. http://t.co/0UEbI1Ce7T http://t.co…",2015-04-30
78465932,Culpepper22J,"RT @MrAndyNgo: More photos of Marquise ""Keese"" Lee Love, the BLM rioter allegedly filmed bloodying a driver &amp; knocking him unconscious w/a…",2020-08-18
51491477,JonesHowdareyou,I find this completely believable from this GOP. #uspoli #racism #BlackLivesMatter https://t.co/VrHOLu9aZS,2020-06-10
71566021,dezelhands,RT @balleralert: A woman was chased down because she had a #blacklivesmatter flag on her car. The police came and... https://t.co/n3tQZ4gUP9,2020-11-03
48834083,RenAxelle,RT @lauvsongs: murderers are murderers. i don’t care if you’re in a uniform. you’re a murderer. #blacklivesmatter,2020-05-28
49490959,PurpleLovesSuga,"RT @tpwkhollands: A THREAD OF WHAT YOU CAN DO TO HELP
#BlackLivesMatter",2020-05-28
64970153,Caimngerful,"RT @PeterMerlinCane: @_SJPeace_ White supremacists openly organize racist violence on Telegram, report finds:
https://t.co/46LuccZwKn
#BLM…",2020-06-28
6040601,crysonhere,RT @FiveThirtyEight: It's incredibly rare for a grand jury to do what Ferguson's just did: http://t.co/sSMYHzfYoZ #Ferguson http://t.co/AzE…,2014-11-25
36814324,jupiter_risinq,RT @KenidraRWoods_: To the white people who say “I grew up poor. And have worked hard for everything I have. How can I possibly have white…,2020-06-06
55582037,Samura1_Queen21,RT @JoshuaPotash: The Paris #BlackLivesMatter protest today has to be seen to be believed. https://t.co/p61geun2er,2020-06-13
47672566,lasnalgasdeJK4,"RT @wireskoo: esta es la cara de los hombres que detuvieron a george floyd, el segundo le causó la muerte tras poner su rodilla en su cuell…",2020-05-28
9254374,Ceosonsonpromo,"@yinas___ Must Hear!
Dedicated To #Mikebrown  #TamirRice We Got To Make A Change starts wit US #WTFAMERICA 🙌🙌
https://t.co/JgAdvPZK7i",2014-12-02
25688151,robertanton,"#JusticeOrElse... what? We been promising ""or else"" forever. What is the or else? #blacklivesmatter",2015-10-10
42720526,only_donna,RT @DeliaMacD1: Even Pat Robertson knows that #BunkerBoy stepped over the line into The Hitler wanna be that we all knew he had inside him.…,2020-06-03
26758310,nativeone,Pls Sign+RT!! (Original Petition!) Demand #DoJ Investigation into #SandraBland Case!! http://t.co/mTZcomj0Ck #BlackLivesMatter #SayHerName,2015-07-25
2596134,iporem,"RT @deray: White ppl are ALWAYS portrayed as complex. Shoot up a movie theater, tough childhood. Black ppl, always monolithic. Jaywalk, thu…",2014-10-23
14110637,drturpin,We’ll Need an Economic Program to Make #BlackLivesMatter. Here Are Three Ideas. http://t.co/mVhf02gUO7,2015-01-21
22232192,vaintshit,RT @GoldenSwank: J. Cole payed a visit to the street Michael Brown was shot on. #Ferguson http://t.co/TWu8jwYowK,2014-08-18
52556357,mogau1818,"RT @NalediChirwa: “You shout #BlackLivesMatter but in your home you abuse your wife! Black lives Matter must start with your own wife, with…",2020-06-08
41449062,CibranMC,"RT @huellacultural: Mi granito de arena para esta unión es este hilo, en el que os cuento un poco más a cerca de pósters y pancartas que ha…",2020-06-07
15693808,CaptainMarv,"RT @kharyp: Justice for __________! 
I left it blank because I'll probably need this next year... #WalterScott #BlackLivesMatter http://t.c…",2015-04-08
64572334,sadboysclub,"RT @JoshuaPotash: Don’t let the #BlackLivesMatter  protests disappear from our TLs.

This is Minneapolis right now. These protests haven’t…",2020-06-30
40628977,Amandatrujill20,RT @KenidraRWoods_: It has come to my attention that many allies are using #BlackLivesMatter hashtag w black image on insta. We  know that’…,2020-06-02
21477335,keriRN,"RT @TheRoot: The day #Ferguson cops told a dirty, bloody lie (via @thedailybeast): http://t.co/gnAlHsS7tu http://t.co/vpqnDDVd2u",2014-08-16
45034426,BankaiRipp,"RT @OrdinaryGamers: #BlackLivesMatter

Don't know how this is a controversial statement. Obv all lives matter but in the situation right no…",2020-06-04
42135423,JarekFA,RT @BrooklynSpoke: Fulton St. A little after curfew. #BlackLivesMatter #Brooklyn https://t.co/02PignqsVU,2020-06-07
43431618,peachesthic,RT @byersfilms: what you as a non-black person can do to support #BlackLivesMatter : a thread.,2020-05-29
34258167,lyannaruby,"RT @StlGal_36: READ THIS!   ##MarquintanSandlin &amp; #KishaMichael killed by police while SLEEPING in Inglewood!
#BlackLivesMatter https://t.c…",2016-02-27
30424170,julessszzzz,RT @MattMcGorry: Bravery is contagious. #BlackLivesMatter https://t.co/FdW63KHtBH,2016-09-04
40641689,JohnMaring2,"RT @MrAndyNgo: A man in a wheelchair was beaten in downtown Portland during the rioting. cc: @tedwheeler, @OregonGovBrown, @PortlandPolice.…",2020-06-02
58757833,Sogee_10,"RT @ChiefEnemuo: Watch when the whites attempted arresting an FBI agent. It got fucked up. #BlackLivesMatter #BlakeLivesMatter 

Abuja to A…",2020-06-02
15637393,angel4many,"I don't like guns, I don't like murder, I don't like injustice, and I don't like what happened to #WalterScott. This must stop.",2015-04-08
